[ | (user: ! height: 1.5018109987397428; locat: Point3D [x = 0.726022736111425, y = 2.5154106474713678, z = 2.555899827416877]	 at: 2016-04-19T17:36:34.746) | ]	2016-04-19T17:36:34.746
[ | (user: ! height: 1.570181270466684; locat: Point3D [x = 0.9325854560374077, y = 2.503644664697196, z = 2.484839838548316]	 at: 2016-04-19T17:36:49.375) |  | (user: @ height: 1.554113249936624; locat: Point3D [x = 1.1791141694341059, y = 2.5002218379155745, z = 1.3998838666756546]	 at: 2016-04-19T17:36:49.375) | ]	2016-04-19T17:36:49.375
[ | (user: ! height: 1.5706854614217527; locat: Point3D [x = 0.9325300895764409, y = 2.5036440409442577, z = 2.484856172714961]	 at: 2016-04-19T17:36:49.403) |  | (user: @ height: 1.5541178945030731; locat: Point3D [x = 1.178917770525631, y = 2.500180948845031, z = 1.3999948470849617]	 at: 2016-04-19T17:36:49.403) | ]	2016-04-19T17:36:49.404
[ | (user: ! height: 1.5706854614217527; locat: Point3D [x = 0.9325300895764409, y = 2.5036440409442577, z = 2.484856172714961]	 at: 2016-04-19T17:36:49.427) |  | (user: @ height: 1.5541178945030731; locat: Point3D [x = 1.178917770525631, y = 2.500180948845031, z = 1.3999948470849617]	 at: 2016-04-19T17:36:49.427) | ]	2016-04-19T17:36:49.428
[ | (user: ! height: 1.5709545707640227; locat: Point3D [x = 0.9324045781227802, y = 2.5036720760276068, z = 2.4849229943057836]	 at: 2016-04-19T17:36:49.458) |  | (user: @ height: 1.5534507190923246; locat: Point3D [x = 1.179195119018416, y = 2.5001349419663486, z = 1.4002201100922445]	 at: 2016-04-19T17:36:49.458) | ]	2016-04-19T17:36:49.458
[ | (user: ! height: 1.5709545707640227; locat: Point3D [x = 0.9324045781227802, y = 2.5036720760276068, z = 2.4849229943057836]	 at: 2016-04-19T17:36:49.479) |  | (user: @ height: 1.5534507190923246; locat: Point3D [x = 1.179195119018416, y = 2.5001349419663486, z = 1.4002201100922445]	 at: 2016-04-19T17:36:49.479) | ]	2016-04-19T17:36:49.479
[ | (user: ! height: 1.5712504711658724; locat: Point3D [x = 0.9322547421958469, y = 2.5036926489330127, z = 2.485104508616514]	 at: 2016-04-19T17:36:49.508) |  | (user: @ height: 1.5527195757972496; locat: Point3D [x = 1.1803589884959778, y = 2.4996875825029954, z = 1.4011405085629078]	 at: 2016-04-19T17:36:49.508) | ]	2016-04-19T17:36:49.508
[ | (user: ! height: 1.5712504711658724; locat: Point3D [x = 0.9322547421958469, y = 2.5036926489330127, z = 2.485104508616514]	 at: 2016-04-19T17:36:49.531) |  | (user: @ height: 1.5527195757972496; locat: Point3D [x = 1.1803589884959778, y = 2.4996875825029954, z = 1.4011405085629078]	 at: 2016-04-19T17:36:49.531) | ]	2016-04-19T17:36:49.532
[ | (user: ! height: 1.5713844309562823; locat: Point3D [x = 0.9319319479502352, y = 2.5036913396071303, z = 2.4855999783380915]	 at: 2016-04-19T17:36:49.561) |  | (user: @ height: 1.5515024167509406; locat: Point3D [x = 1.1868113873717798, y = 2.4983042220326657, z = 1.4049948981296811]	 at: 2016-04-19T17:36:49.561) | ]	2016-04-19T17:36:49.561
[ | (user: ! height: 1.5713844309562823; locat: Point3D [x = 0.9319319479502352, y = 2.5036913396071303, z = 2.4855999783380915]	 at: 2016-04-19T17:36:49.584) |  | (user: @ height: 1.5515024167509406; locat: Point3D [x = 1.1868113873717798, y = 2.4983042220326657, z = 1.4049948981296811]	 at: 2016-04-19T17:36:49.584) | ]	2016-04-19T17:36:49.584
[ | (user: ! height: 1.5710883260542872; locat: Point3D [x = 0.9316357409195963, y = 2.5036236787464445, z = 2.485850506270666]	 at: 2016-04-19T17:36:49.613) |  | (user: @ height: 1.551872491821746; locat: Point3D [x = 1.1912493592361342, y = 2.49770415535035, z = 1.407240358139746]	 at: 2016-04-19T17:36:49.613) | ]	2016-04-19T17:36:49.613
[ | (user: ! height: 1.5710883260542872; locat: Point3D [x = 0.9316357409195963, y = 2.5036236787464445, z = 2.485850506270666]	 at: 2016-04-19T17:36:49.635) |  | (user: @ height: 1.551872491821746; locat: Point3D [x = 1.1912493592361342, y = 2.49770415535035, z = 1.407240358139746]	 at: 2016-04-19T17:36:49.635) | ]	2016-04-19T17:36:49.635
[ | (user: ! height: 1.571877620812903; locat: Point3D [x = 0.9313277959163894, y = 2.50354611795264, z = 2.486248819520508]	 at: 2016-04-19T17:36:49.664) |  | (user: @ height: 1.545711404844638; locat: Point3D [x = 1.1991005708886147, y = 2.496230858375997, z = 1.41329058296268]	 at: 2016-04-19T17:36:49.664) | ]	2016-04-19T17:36:49.665
[ | (user: ! height: 1.571877620812903; locat: Point3D [x = 0.9313277959163894, y = 2.50354611795264, z = 2.486248819520508]	 at: 2016-04-19T17:36:49.686) |  | (user: @ height: 1.545711404844638; locat: Point3D [x = 1.1991005708886147, y = 2.496230858375997, z = 1.41329058296268]	 at: 2016-04-19T17:36:49.686) | ]	2016-04-19T17:36:49.687
[ | (user: ! height: 1.5724955026302982; locat: Point3D [x = 0.9309614438930568, y = 2.503632633053158, z = 2.4865488449277655]	 at: 2016-04-19T17:36:49.715) |  | (user: @ height: 1.5506567547778323; locat: Point3D [x = 1.2044452021388743, y = 2.494310399762214, z = 1.4193848181116755]	 at: 2016-04-19T17:36:49.715) | ]	2016-04-19T17:36:49.715
[ | (user: ! height: 1.5724955026302982; locat: Point3D [x = 0.9309614438930568, y = 2.503632633053158, z = 2.4865488449277655]	 at: 2016-04-19T17:36:49.738) |  | (user: @ height: 1.5506567547778323; locat: Point3D [x = 1.2044452021388743, y = 2.494310399762214, z = 1.4193848181116755]	 at: 2016-04-19T17:36:49.738) | ]	2016-04-19T17:36:49.739
[ | (user: ! height: 1.57239583733347; locat: Point3D [x = 0.9306682067108986, y = 2.503842718545233, z = 2.4869977870231406]	 at: 2016-04-19T17:36:49.768) |  | (user: @ height: 1.5244356571677622; locat: Point3D [x = 1.2196910890216304, y = 2.48964536702135, z = 1.4330666696472607]	 at: 2016-04-19T17:36:49.768) | ]	2016-04-19T17:36:49.768
[ | (user: ! height: 1.57239583733347; locat: Point3D [x = 0.9306682067108986, y = 2.503842718545233, z = 2.4869977870231406]	 at: 2016-04-19T17:36:49.791) |  | (user: @ height: 1.5244356571677622; locat: Point3D [x = 1.2196910890216304, y = 2.48964536702135, z = 1.4330666696472607]	 at: 2016-04-19T17:36:49.791) | ]	2016-04-19T17:36:49.791
[ | (user: ! height: 1.57291598167568; locat: Point3D [x = 0.9304036073533785, y = 2.5038965408079554, z = 2.4873049542088883]	 at: 2016-04-19T17:36:49.818) |  | (user: @ height: 1.5439039887460777; locat: Point3D [x = 1.2362746380866287, y = 2.4835153180901233, z = 1.451111412449174]	 at: 2016-04-19T17:36:49.818) | ]	2016-04-19T17:36:49.818
[ | (user: ! height: 1.57291598167568; locat: Point3D [x = 0.9304036073533785, y = 2.5038965408079554, z = 2.4873049542088883]	 at: 2016-04-19T17:36:49.842) |  | (user: @ height: 1.5439039887460777; locat: Point3D [x = 1.2362746380866287, y = 2.4835153180901233, z = 1.451111412449174]	 at: 2016-04-19T17:36:49.842) | ]	2016-04-19T17:36:49.843
[ | (user: ! height: 1.5728313833186904; locat: Point3D [x = 0.9303326845432254, y = 2.503834673604307, z = 2.48754544122517]	 at: 2016-04-19T17:36:49.872) |  | (user: @ height: 1.5269130590759872; locat: Point3D [x = 1.2404537310873227, y = 2.482421684487003, z = 1.4562012165576292]	 at: 2016-04-19T17:36:49.872) | ]	2016-04-19T17:36:49.873
[ | (user: ! height: 1.5728313833186904; locat: Point3D [x = 0.9303326845432254, y = 2.503834673604307, z = 2.48754544122517]	 at: 2016-04-19T17:36:49.896) |  | (user: @ height: 1.5269130590759872; locat: Point3D [x = 1.2404537310873227, y = 2.482421684487003, z = 1.4562012165576292]	 at: 2016-04-19T17:36:49.896) | ]	2016-04-19T17:36:49.896
[ | (user: ! height: 1.5738486345044826; locat: Point3D [x = 0.930101036361709, y = 2.503872720177503, z = 2.487799999666397]	 at: 2016-04-19T17:36:49.926) |  | (user: @ height: 1.5319334636333934; locat: Point3D [x = 1.2596912711052162, y = 2.4796425028284896, z = 1.4704198682061527]	 at: 2016-04-19T17:36:49.926) | ]	2016-04-19T17:36:49.926
[ | (user: ! height: 1.5738486345044826; locat: Point3D [x = 0.930101036361709, y = 2.503872720177503, z = 2.487799999666397]	 at: 2016-04-19T17:36:49.949) |  | (user: @ height: 1.5319334636333934; locat: Point3D [x = 1.2596912711052162, y = 2.4796425028284896, z = 1.4704198682061527]	 at: 2016-04-19T17:36:49.949) | ]	2016-04-19T17:36:49.949
[ | (user: ! height: 1.573534109417675; locat: Point3D [x = 0.9298494477689625, y = 2.503994807776499, z = 2.4881251273643867]	 at: 2016-04-19T17:36:49.978) |  | (user: @ height: 1.5369810132861845; locat: Point3D [x = 1.267732913684938, y = 2.4781080949832273, z = 1.4751655446574081]	 at: 2016-04-19T17:36:49.978) | ]	2016-04-19T17:36:49.978
[ | (user: ! height: 1.573534109417675; locat: Point3D [x = 0.9298494477689625, y = 2.503994807776499, z = 2.4881251273643867]	 at: 2016-04-19T17:36:50.001) |  | (user: @ height: 1.5369810132861845; locat: Point3D [x = 1.267732913684938, y = 2.4781080949832273, z = 1.4751655446574081]	 at: 2016-04-19T17:36:50.001) | ]	2016-04-19T17:36:50.002
[ | (user: ! height: 1.5737357205160882; locat: Point3D [x = 0.9296998239740637, y = 2.504023908488837, z = 2.488387039716138]	 at: 2016-04-19T17:36:50.029) |  | (user: @ height: 1.5284056323430346; locat: Point3D [x = 1.2893227999739403, y = 2.4732878713159407, z = 1.492047075591066]	 at: 2016-04-19T17:36:50.029) | ]	2016-04-19T17:36:50.030
[ | (user: ! height: 1.5737357205160882; locat: Point3D [x = 0.9296998239740637, y = 2.504023908488837, z = 2.488387039716138]	 at: 2016-04-19T17:36:50.051) |  | (user: @ height: 1.5284056323430346; locat: Point3D [x = 1.2893227999739403, y = 2.4732878713159407, z = 1.492047075591066]	 at: 2016-04-19T17:36:50.051) | ]	2016-04-19T17:36:50.051
[ | (user: ! height: 1.573646656122602; locat: Point3D [x = 0.9295331589057378, y = 2.504088885623532, z = 2.4885488964583518]	 at: 2016-04-19T17:36:50.081) |  | (user: @ height: 1.5281496305272144; locat: Point3D [x = 1.2961099361288884, y = 2.471946256117976, z = 1.4961590005186152]	 at: 2016-04-19T17:36:50.081) | ]	2016-04-19T17:36:50.081
[ | (user: ! height: 1.573646656122602; locat: Point3D [x = 0.9295331589057378, y = 2.504088885623532, z = 2.4885488964583518]	 at: 2016-04-19T17:36:50.105) |  | (user: @ height: 1.5281496305272144; locat: Point3D [x = 1.2961099361288884, y = 2.471946256117976, z = 1.4961590005186152]	 at: 2016-04-19T17:36:50.105) | ]	2016-04-19T17:36:50.105
[ | (user: ! height: 1.5737561639224031; locat: Point3D [x = 0.9293607662724848, y = 2.5042148279080507, z = 2.488835698968801]	 at: 2016-04-19T17:36:50.134) |  | (user: @ height: 1.528643518314172; locat: Point3D [x = 1.3137253166221974, y = 2.4710542546605927, z = 1.5063002481926464]	 at: 2016-04-19T17:36:50.134) | ]	2016-04-19T17:36:50.134
[ | (user: ! height: 1.5737561639224031; locat: Point3D [x = 0.9293607662724848, y = 2.5042148279080507, z = 2.488835698968801]	 at: 2016-04-19T17:36:50.158) |  | (user: @ height: 1.528643518314172; locat: Point3D [x = 1.3137253166221974, y = 2.4710542546605927, z = 1.5063002481926464]	 at: 2016-04-19T17:36:50.158) | ]	2016-04-19T17:36:50.158
[ | (user: ! height: 1.5739108603445153; locat: Point3D [x = 0.9291829289170164, y = 2.50437629795823, z = 2.489121723661791]	 at: 2016-04-19T17:36:50.185) |  | (user: @ height: 1.5270791675165665; locat: Point3D [x = 1.3200176830912813, y = 2.4710539986851026, z = 1.5124023322269131]	 at: 2016-04-19T17:36:50.185) | ]	2016-04-19T17:36:50.186
[ | (user: ! height: 1.5739108603445153; locat: Point3D [x = 0.9291829289170164, y = 2.50437629795823, z = 2.489121723661791]	 at: 2016-04-19T17:36:50.208) |  | (user: @ height: 1.5270791675165665; locat: Point3D [x = 1.3200176830912813, y = 2.4710539986851026, z = 1.5124023322269131]	 at: 2016-04-19T17:36:50.208) | ]	2016-04-19T17:36:50.209
[ | (user: ! height: 1.573841484636194; locat: Point3D [x = 0.9290126576041063, y = 2.5044155030819764, z = 2.489268094765496]	 at: 2016-04-19T17:36:50.236) |  | (user: @ height: 1.5283615691636365; locat: Point3D [x = 1.3312402808815103, y = 2.4720555169879472, z = 1.524102863490546]	 at: 2016-04-19T17:36:50.236) | ]	2016-04-19T17:36:50.236
[ | (user: ! height: 1.573841484636194; locat: Point3D [x = 0.9290126576041063, y = 2.5044155030819764, z = 2.489268094765496]	 at: 2016-04-19T17:36:50.261) |  | (user: @ height: 1.5283615691636365; locat: Point3D [x = 1.3312402808815103, y = 2.4720555169879472, z = 1.524102863490546]	 at: 2016-04-19T17:36:50.261) | ]	2016-04-19T17:36:50.261
[ | (user: ! height: 1.5736828820038862; locat: Point3D [x = 0.9289250470739174, y = 2.5044878598019786, z = 2.4894831259376553]	 at: 2016-04-19T17:36:50.292) |  | (user: @ height: 1.5165202303252252; locat: Point3D [x = 1.3403031553588929, y = 2.4734107010193904, z = 1.5352677684384979]	 at: 2016-04-19T17:36:50.292) | ]	2016-04-19T17:36:50.292
[ | (user: ! height: 1.5736828820038862; locat: Point3D [x = 0.9289250470739174, y = 2.5044878598019786, z = 2.4894831259376553]	 at: 2016-04-19T17:36:50.312) |  | (user: @ height: 1.5165202303252252; locat: Point3D [x = 1.3403031553588929, y = 2.4734107010193904, z = 1.5352677684384979]	 at: 2016-04-19T17:36:50.312) | ]	2016-04-19T17:36:50.313
[ | (user: ! height: 1.5736272598734378; locat: Point3D [x = 0.9288411842096687, y = 2.5045088681959102, z = 2.489718875338503]	 at: 2016-04-19T17:36:50.338) |  | (user: @ height: 1.5283334843085203; locat: Point3D [x = 1.344553998484674, y = 2.4740925394047815, z = 1.5395302081154902]	 at: 2016-04-19T17:36:50.338) | ]	2016-04-19T17:36:50.338
[ | (user: ! height: 1.5736272598734378; locat: Point3D [x = 0.9288411842096687, y = 2.5045088681959102, z = 2.489718875338503]	 at: 2016-04-19T17:36:50.359) |  | (user: @ height: 1.5283334843085203; locat: Point3D [x = 1.344553998484674, y = 2.4740925394047815, z = 1.5395302081154902]	 at: 2016-04-19T17:36:50.359) | ]	2016-04-19T17:36:50.360
[ | (user: ! height: 1.5738984213560046; locat: Point3D [x = 0.928776908203259, y = 2.5045340274467027, z = 2.4902149107455056]	 at: 2016-04-19T17:36:50.384) |  | (user: @ height: 1.5287600736952722; locat: Point3D [x = 1.3499513091901318, y = 2.4750371929137436, z = 1.5479008321251595]	 at: 2016-04-19T17:36:50.384) | ]	2016-04-19T17:36:50.384
[ | (user: ! height: 1.5738984213560046; locat: Point3D [x = 0.928776908203259, y = 2.5045340274467027, z = 2.4902149107455056]	 at: 2016-04-19T17:36:50.407) |  | (user: @ height: 1.5287600736952722; locat: Point3D [x = 1.3499513091901318, y = 2.4750371929137436, z = 1.5479008321251595]	 at: 2016-04-19T17:36:50.407) | ]	2016-04-19T17:36:50.407
[ | (user: ! height: 1.5741614524872578; locat: Point3D [x = 0.9286091824747614, y = 2.5045548031257114, z = 2.4904666407596077]	 at: 2016-04-19T17:36:50.433) |  | (user: @ height: 1.528775369751586; locat: Point3D [x = 1.3532085895066, y = 2.476221703248143, z = 1.5534627290050065]	 at: 2016-04-19T17:36:50.433) | ]	2016-04-19T17:36:50.434
[ | (user: ! height: 1.5741614524872578; locat: Point3D [x = 0.9286091824747614, y = 2.5045548031257114, z = 2.4904666407596077]	 at: 2016-04-19T17:36:50.454) |  | (user: @ height: 1.528775369751586; locat: Point3D [x = 1.3532085895066, y = 2.476221703248143, z = 1.5534627290050065]	 at: 2016-04-19T17:36:50.454) | ]	2016-04-19T17:36:50.455
[ | (user: ! height: 1.5739776650872024; locat: Point3D [x = 0.9285008537158835, y = 2.5045157907475515, z = 2.490840558825499]	 at: 2016-04-19T17:36:50.481) |  | (user: @ height: 1.5570197818638811; locat: Point3D [x = 1.3578781105575217, y = 2.4764911530806115, z = 1.5600793392886034]	 at: 2016-04-19T17:36:50.481) | ]	2016-04-19T17:36:50.481
[ | (user: ! height: 1.5739776650872024; locat: Point3D [x = 0.9285008537158835, y = 2.5045157907475515, z = 2.490840558825499]	 at: 2016-04-19T17:36:50.502) |  | (user: @ height: 1.5570197818638811; locat: Point3D [x = 1.3578781105575217, y = 2.4764911530806115, z = 1.5600793392886034]	 at: 2016-04-19T17:36:50.502) | ]	2016-04-19T17:36:50.503
[ | (user: ! height: 1.5739695154156288; locat: Point3D [x = 0.9283351078863735, y = 2.5044828831738846, z = 2.491267651321336]	 at: 2016-04-19T17:36:50.529) |  | (user: @ height: 1.559376449434476; locat: Point3D [x = 1.3584776239708827, y = 2.4782739861398233, z = 1.5659876124252143]	 at: 2016-04-19T17:36:50.529) | ]	2016-04-19T17:36:50.529
[ | (user: ! height: 1.5745408439835424; locat: Point3D [x = 0.928288721681528, y = 2.5044398236438052, z = 2.4915605349501035]	 at: 2016-04-19T17:36:50.559) |  | (user: @ height: 1.5646341668738641; locat: Point3D [x = 1.3607045789964838, y = 2.4784371447774003, z = 1.5703329320880297]	 at: 2016-04-19T17:36:50.559) | ]	2016-04-19T17:36:50.559
[ | (user: ! height: 1.5745408439835424; locat: Point3D [x = 0.928288721681528, y = 2.5044398236438052, z = 2.4915605349501035]	 at: 2016-04-19T17:36:50.581) |  | (user: @ height: 1.5646341668738641; locat: Point3D [x = 1.3607045789964838, y = 2.4784371447774003, z = 1.5703329320880297]	 at: 2016-04-19T17:36:50.581) | ]	2016-04-19T17:36:50.582
[ | (user: ! height: 1.5750472960923865; locat: Point3D [x = 0.9283367342319702, y = 2.5044665628401717, z = 2.4920968754436332]	 at: 2016-04-19T17:36:50.609) |  | (user: @ height: 1.5638810232267664; locat: Point3D [x = 1.362186250545782, y = 2.478276397800488, z = 1.5781586242567776]	 at: 2016-04-19T17:36:50.609) | ]	2016-04-19T17:36:50.609
[ | (user: ! height: 1.5750472960923865; locat: Point3D [x = 0.9283367342319702, y = 2.5044665628401717, z = 2.4920968754436332]	 at: 2016-04-19T17:36:50.631) |  | (user: @ height: 1.5638810232267664; locat: Point3D [x = 1.362186250545782, y = 2.478276397800488, z = 1.5781586242567776]	 at: 2016-04-19T17:36:50.631) | ]	2016-04-19T17:36:50.631
[ | (user: ! height: 1.5754017171483057; locat: Point3D [x = 0.9284022830305863, y = 2.5044344552145437, z = 2.492668571276223]	 at: 2016-04-19T17:36:50.659) |  | (user: @ height: 1.5689183747092073; locat: Point3D [x = 1.3638815107694056, y = 2.479683439797552, z = 1.5873318781027035]	 at: 2016-04-19T17:36:50.659) | ]	2016-04-19T17:36:50.659
[ | (user: ! height: 1.5754017171483057; locat: Point3D [x = 0.9284022830305863, y = 2.5044344552145437, z = 2.492668571276223]	 at: 2016-04-19T17:36:50.680) |  | (user: @ height: 1.5689183747092073; locat: Point3D [x = 1.3638815107694056, y = 2.479683439797552, z = 1.5873318781027035]	 at: 2016-04-19T17:36:50.680) | ]	2016-04-19T17:36:50.681
[ | (user: ! height: 1.575434356676273; locat: Point3D [x = 0.9285026214828369, y = 2.5043269386535716, z = 2.4931892139992105]	 at: 2016-04-19T17:36:50.710) |  | (user: @ height: 1.5704776621817569; locat: Point3D [x = 1.3642315498392963, y = 2.4798799239077187, z = 1.5911806390994985]	 at: 2016-04-19T17:36:50.710) | ]	2016-04-19T17:36:50.710
[ | (user: ! height: 1.575434356676273; locat: Point3D [x = 0.9285026214828369, y = 2.5043269386535716, z = 2.4931892139992105]	 at: 2016-04-19T17:36:50.732) |  | (user: @ height: 1.5704776621817569; locat: Point3D [x = 1.3642315498392963, y = 2.4798799239077187, z = 1.5911806390994985]	 at: 2016-04-19T17:36:50.732) | ]	2016-04-19T17:36:50.733
[ | (user: ! height: 1.576058798313314; locat: Point3D [x = 0.9285406638276644, y = 2.5041588655301776, z = 2.493932807490306]	 at: 2016-04-19T17:36:50.760) |  | (user: @ height: 1.5618947538917842; locat: Point3D [x = 1.3648621123114195, y = 2.480791111599588, z = 1.6150895103616736]	 at: 2016-04-19T17:36:50.760) | ]	2016-04-19T17:36:50.760
[ | (user: ! height: 1.576058798313314; locat: Point3D [x = 0.9285406638276644, y = 2.5041588655301776, z = 2.493932807490306]	 at: 2016-04-19T17:36:50.782) |  | (user: @ height: 1.5618947538917842; locat: Point3D [x = 1.3648621123114195, y = 2.480791111599588, z = 1.6150895103616736]	 at: 2016-04-19T17:36:50.782) | ]	2016-04-19T17:36:50.783
[ | (user: ! height: 1.5761678623300819; locat: Point3D [x = 0.9285172585932073, y = 2.504083989952971, z = 2.4944711278828233]	 at: 2016-04-19T17:36:50.812) |  | (user: @ height: 1.5641750445538496; locat: Point3D [x = 1.3647831638393, y = 2.480905141300196, z = 1.6210142520152182]	 at: 2016-04-19T17:36:50.812) | ]	2016-04-19T17:36:50.812
[ | (user: ! height: 1.5761678623300819; locat: Point3D [x = 0.9285172585932073, y = 2.504083989952971, z = 2.4944711278828233]	 at: 2016-04-19T17:36:50.834) |  | (user: @ height: 1.5641750445538496; locat: Point3D [x = 1.3647831638393, y = 2.480905141300196, z = 1.6210142520152182]	 at: 2016-04-19T17:36:50.834) | ]	2016-04-19T17:36:50.835
[ | (user: ! height: 1.5759892988232207; locat: Point3D [x = 0.9288444369008623, y = 2.503950928386282, z = 2.4949477885640214]	 at: 2016-04-19T17:36:50.863) |  | (user: @ height: 1.564888647101366; locat: Point3D [x = 1.3660954267459617, y = 2.48238730205119, z = 1.6393227880729213]	 at: 2016-04-19T17:36:50.863) | ]	2016-04-19T17:36:50.863
[ | (user: ! height: 1.5759892988232207; locat: Point3D [x = 0.9288444369008623, y = 2.503950928386282, z = 2.4949477885640214]	 at: 2016-04-19T17:36:50.884) |  | (user: @ height: 1.564888647101366; locat: Point3D [x = 1.3660954267459617, y = 2.48238730205119, z = 1.6393227880729213]	 at: 2016-04-19T17:36:50.884) | ]	2016-04-19T17:36:50.885
[ | (user: ! height: 1.5754849780886515; locat: Point3D [x = 0.9291128546350006, y = 2.503753379757437, z = 2.495487876723492]	 at: 2016-04-19T17:36:50.914) |  | (user: @ height: 1.5630202874827108; locat: Point3D [x = 1.3668565282009597, y = 2.4821059653111335, z = 1.6499643491499811]	 at: 2016-04-19T17:36:50.914) | ]	2016-04-19T17:36:50.915
[ | (user: ! height: 1.5754849780886515; locat: Point3D [x = 0.9291128546350006, y = 2.503753379757437, z = 2.495487876723492]	 at: 2016-04-19T17:36:50.937) |  | (user: @ height: 1.5630202874827108; locat: Point3D [x = 1.3668565282009597, y = 2.4821059653111335, z = 1.6499643491499811]	 at: 2016-04-19T17:36:50.937) | ]	2016-04-19T17:36:50.937
[ | (user: ! height: 1.5755366207254284; locat: Point3D [x = 0.9293023592523586, y = 2.503608778713281, z = 2.495918363331878]	 at: 2016-04-19T17:36:50.965) |  | (user: @ height: 1.5643327257234443; locat: Point3D [x = 1.3697652685139132, y = 2.47969969377615, z = 1.67254129286591]	 at: 2016-04-19T17:36:50.965) | ]	2016-04-19T17:36:50.966
[ | (user: ! height: 1.5755366207254284; locat: Point3D [x = 0.9293023592523586, y = 2.503608778713281, z = 2.495918363331878]	 at: 2016-04-19T17:36:50.987) |  | (user: @ height: 1.5643327257234443; locat: Point3D [x = 1.3697652685139132, y = 2.47969969377615, z = 1.67254129286591]	 at: 2016-04-19T17:36:50.987) | ]	2016-04-19T17:36:50.988
[ | (user: ! height: 1.5754265817076218; locat: Point3D [x = 0.9293822623186327, y = 2.5034770348904267, z = 2.496287331650301]	 at: 2016-04-19T17:36:51.016) |  | (user: @ height: 1.5646921283888995; locat: Point3D [x = 1.370219591691893, y = 2.4779987241988928, z = 1.6827931320405183]	 at: 2016-04-19T17:36:51.016) | ]	2016-04-19T17:36:51.016
[ | (user: ! height: 1.5754265817076218; locat: Point3D [x = 0.9293822623186327, y = 2.5034770348904267, z = 2.496287331650301]	 at: 2016-04-19T17:36:51.038) |  | (user: @ height: 1.5646921283888995; locat: Point3D [x = 1.370219591691893, y = 2.4779987241988928, z = 1.6827931320405183]	 at: 2016-04-19T17:36:51.038) | ]	2016-04-19T17:36:51.039
[ | (user: ! height: 1.5754959397764425; locat: Point3D [x = 0.9299278659109964, y = 2.5032632521098237, z = 2.4968641893623933]	 at: 2016-04-19T17:36:51.067) |  | (user: @ height: 1.566836611764137; locat: Point3D [x = 1.3722324135709476, y = 2.4770357411901216, z = 1.7099640212345955]	 at: 2016-04-19T17:36:51.067) | ]	2016-04-19T17:36:51.068
[ | (user: ! height: 1.5754959397764425; locat: Point3D [x = 0.9299278659109964, y = 2.5032632521098237, z = 2.4968641893623933]	 at: 2016-04-19T17:36:51.090) |  | (user: @ height: 1.566836611764137; locat: Point3D [x = 1.3722324135709476, y = 2.4770357411901216, z = 1.7099640212345955]	 at: 2016-04-19T17:36:51.090) | ]	2016-04-19T17:36:51.090
[ | (user: ! height: 1.5753486386463855; locat: Point3D [x = 0.9300685801604525, y = 2.5031017732290675, z = 2.497216328539424]	 at: 2016-04-19T17:36:51.116) |  | (user: @ height: 1.5652043872697443; locat: Point3D [x = 1.3761652000665507, y = 2.4768427492378513, z = 1.7295032200764107]	 at: 2016-04-19T17:36:51.116) | ]	2016-04-19T17:36:51.117
[ | (user: ! height: 1.5753486386463855; locat: Point3D [x = 0.9300685801604525, y = 2.5031017732290675, z = 2.497216328539424]	 at: 2016-04-19T17:36:51.139) |  | (user: @ height: 1.5652043872697443; locat: Point3D [x = 1.3761652000665507, y = 2.4768427492378513, z = 1.7295032200764107]	 at: 2016-04-19T17:36:51.139) | ]	2016-04-19T17:36:51.139
[ | (user: ! height: 1.5746461395827613; locat: Point3D [x = 0.9303901016138582, y = 2.5028761841965275, z = 2.4976798370344917]	 at: 2016-04-19T17:36:51.167) |  | (user: @ height: 1.5697290605361083; locat: Point3D [x = 1.377255120316936, y = 2.4778258333332954, z = 1.7367582912148767]	 at: 2016-04-19T17:36:51.167) | ]	2016-04-19T17:36:51.168
[ | (user: ! height: 1.5746461395827613; locat: Point3D [x = 0.9303901016138582, y = 2.5028761841965275, z = 2.4976798370344917]	 at: 2016-04-19T17:36:51.190) |  | (user: @ height: 1.5697290605361083; locat: Point3D [x = 1.377255120316936, y = 2.4778258333332954, z = 1.7367582912148767]	 at: 2016-04-19T17:36:51.190) | ]	2016-04-19T17:36:51.191
[ | (user: ! height: 1.5752951033204239; locat: Point3D [x = 0.9308918645857881, y = 2.5025712419657733, z = 2.4982267134190614]	 at: 2016-04-19T17:36:51.218) |  | (user: @ height: 1.5731668669950885; locat: Point3D [x = 1.3786130198952553, y = 2.4788514649572027, z = 1.7449162104336973]	 at: 2016-04-19T17:36:51.218) | ]	2016-04-19T17:36:51.218
[ | (user: ! height: 1.5750593254121177; locat: Point3D [x = 0.9310559133590232, y = 2.5022833974991294, z = 2.4985528310665446]	 at: 2016-04-19T17:36:51.243) |  | (user: @ height: 1.5745252434119001; locat: Point3D [x = 1.382984863133433, y = 2.4797958724937015, z = 1.7586458765298263]	 at: 2016-04-19T17:36:51.243) | ]	2016-04-19T17:36:51.244
[ | (user: ! height: 1.574360754615196; locat: Point3D [x = 0.9311377256136063, y = 2.502047023113941, z = 2.4986770697279987]	 at: 2016-04-19T17:36:51.273) |  | (user: @ height: 1.5742792835685395; locat: Point3D [x = 1.3849807215208072, y = 2.4800124210532144, z = 1.7650286678140885]	 at: 2016-04-19T17:36:51.273) | ]	2016-04-19T17:36:51.274
