@	-0.71043944	2.4570993650810937	1.6473901069253862	@	2015_02_25_09_48_49_896
@	-0.71068907	2.456087495335468	1.6471063567354516	@	2015_02_25_09_48_49_944
@	-0.7109323	2.4551369044683824	1.6464974884144543	@	2015_02_25_09_48_49_995
@	-0.71113425	2.455058321055889	1.646382258877526	@	2015_02_25_09_48_50_027
@	-0.7113185	2.455807912139198	1.6463540790363342	@	2015_02_25_09_48_50_061
@	-0.7113128	2.4557836614896806	1.6462244923934144	@	2015_02_25_09_48_50_095
@	-0.71121794	2.4556897194255316	1.645771536821488	@	2015_02_25_09_48_50_130
@	-0.7112238	2.4549206462223596	1.645184906684121	@	2015_02_25_09_48_50_162
@	-0.7106368	2.4531302788465266	1.643326665943279	@	2015_02_25_09_48_50_194
@	-0.7099316	2.450365723790014	1.6404313957614811	@	2015_02_25_09_48_50_229
@	-0.70913845	2.449427024567038	1.6395597705086993	@	2015_02_25_09_48_50_264
@	-0.7085152	2.448385868190026	1.6390833662523083	@	2015_02_25_09_48_50_329
@	-0.70757407	2.4483246682081066	1.6374697877304165	@	2015_02_25_09_48_50_363
@	-0.70743465	2.4484216001926224	1.6371838446083562	@	2015_02_25_09_48_50_396
@	-0.7072792	2.4487637805642692	1.6363546428193112	@	2015_02_25_09_48_50_428
@	-0.7072273	2.4491284997089053	1.636124810730308	@	2015_02_25_09_48_50_462
@	-0.707277	2.4496718753453908	1.6344653765203208	@	2015_02_25_09_48_50_495
@	-0.7068577	2.4497983917402877	1.6336191636963677	@	2015_02_25_09_48_50_529
@	-0.7069872	2.449705359425197	1.632297128392851	@	2015_02_25_09_48_50_562
@	-0.7066966	2.4512282989688114	1.626373479726455	@	2015_02_25_09_48_50_595
@	-0.7066249	2.4512674605407008	1.6238946618942376	@	2015_02_25_09_48_50_628
@	-0.70663613	2.4511993632739904	1.6233428898200377	@	2015_02_25_09_48_50_696
@	-0.7068133	2.4511325490776734	1.623276255402725	@	2015_02_25_09_48_50_731
@	-0.70662636	2.4510196903525903	1.6226131924486467	@	2015_02_25_09_48_50_763
@	-0.70687944	2.4508780814404325	1.6219828362793074	@	2015_02_25_09_48_50_797
@	-0.7070635	2.4507511965029316	1.621075885437776	@	2015_02_25_09_48_50_830
@	-0.70708233	2.450746199663692	1.6210857022172163	@	2015_02_25_09_48_50_897
@	-0.7073854	2.4503224841603264	1.6212265089969995	@	2015_02_25_09_48_50_930
@	-0.70772326	2.4500845391545445	1.6213091018364214	@	2015_02_25_09_48_50_997
@	-0.7086183	2.4497678141317456	1.6215094856679364	@	2015_02_25_09_48_51_030
@	-0.7095503	2.4498335467718992	1.6213759633954752	@	2015_02_25_09_48_51_063
@	-0.70979047	2.4497843804836585	1.6213025439047275	@	2015_02_25_09_48_51_097
@	-0.70996064	2.4499823389370206	1.621212337805717	@	2015_02_25_09_48_51_131
@	-0.710724	2.4503360795452154	1.6209844810996221	@	2015_02_25_09_48_51_197
@	-0.7114352	2.451344773511879	1.620166891900074	@	2015_02_25_09_48_51_214
@	-0.7114867	2.451761611468819	1.6199430173801304	@	2015_02_25_09_48_51_266
@	-0.7111399	2.4525616577742224	1.6187981585307634	@	2015_02_25_09_48_51_298
@	-0.7100958	2.4535078925422815	1.6177311198365971	@	2015_02_25_09_48_51_331
@	-0.7096008	2.4542012432848987	1.6168626411229183	@	2015_02_25_09_48_51_380
@	-0.7091504	2.454843083733263	1.6163483608559983	@	2015_02_25_09_48_51_481
@	-0.70877624	2.455170768888004	1.6163676935191023	@	2015_02_25_09_48_51_498
@	-0.70845556	2.455274149911061	1.6162644523346277	@	2015_02_25_09_48_51_514
@	-0.7075143	2.4554325381177264	1.6164094759133631	@	2015_02_25_09_48_51_549
@	-0.70674896	2.455648209101066	1.6163385028125017	@	2015_02_25_09_48_51_632
@	-0.70261973	2.4579382333337185	1.616355144490984	@	2015_02_25_09_48_51_665
@	-0.7002421	2.459399343816772	1.6163990868988638	@	2015_02_25_09_48_51_700
@	-0.697097	2.460681933851045	1.6172121057942206	@	2015_02_25_09_48_51_716
@	-0.69562256	2.4613797007826785	1.61709326801679	@	2015_02_25_09_48_51_766
@	-0.69463193	2.462408114491336	1.616687283222195	@	2015_02_25_09_48_51_781
@	-0.6932718	2.462959094767545	1.616376657389833	@	2015_02_25_09_48_51_832
@	-0.6917426	2.463617322824489	1.6158913529522387	@	2015_02_25_09_48_51_867
@	-0.6892542	2.4645891207092423	1.6157201096411573	@	2015_02_25_09_48_51_899
@	-0.6880509	2.466015336548135	1.6155482993456363	@	2015_02_25_09_48_51_935
@	-0.6866738	2.4671572075632238	1.615388760731812	@	2015_02_25_09_48_51_981
@	-0.68190736	2.4708850201935326	1.6157557318550209	@	2015_02_25_09_48_52_066
@	-0.68038195	2.4726591695692033	1.6145955749961431	@	2015_02_25_09_48_52_102
@	-0.68155086	2.4749999923259467	1.6138131630499497	@	2015_02_25_09_48_52_117
@	-0.6877422	2.476313186107277	1.6132145627005015	@	2015_02_25_09_48_52_168
@	-0.6903343	2.4790920255153446	1.611148941659653	@	2015_02_25_09_48_52_217
@	-0.691934	2.481356405009448	1.6081412813282503	@	2015_02_25_09_48_52_283
@	-0.69045496	2.485432673129952	1.6045179858382637	@	2015_02_25_09_48_52_352
@	-0.6895767	2.4867783894487867	1.6026660288014667	@	2015_02_25_09_48_52_367
@	-0.70613086	2.4853462117783884	1.6030705332920634	@	2015_02_25_09_48_52_433
@	-0.7095998	2.4780581763298035	1.6116937009763757	@	2015_02_25_09_48_52_519
@	-0.7099644	2.4756011645369203	1.6145005402364438	@	2015_02_25_09_48_52_535
@	-0.710203	2.474894786418202	1.6148604730274205	@	2015_02_25_09_48_52_584
@	-0.71400476	2.472660104411115	1.6172236358024539	@	2015_02_25_09_48_52_669
@	-0.71531796	2.4720542312369354	1.616661138923077	@	2015_02_25_09_48_52_700
@	-0.71895784	2.4705208423393863	1.6171293764013928	@	2015_02_25_09_48_52_735
@	-0.72033185	2.470527401890447	1.6155797449256812	@	2015_02_25_09_48_52_767
@	-0.7212086	2.4702868344986997	1.6150838198708324	@	2015_02_25_09_48_52_801
@	-0.7242122	2.469550333280546	1.6135781474005095	@	2015_02_25_09_48_52_836
@	-0.724792	2.4690481313987256	1.6135597865754807	@	2015_02_25_09_48_52_850
@	-0.7265924	2.469228293694277	1.613193378325978	@	2015_02_25_09_48_52_884
@	-0.7266576	2.4689312879249536	1.6132438354085854	@	2015_02_25_09_48_52_934
@	-0.7267731	2.4686249165923795	1.613335766122587	@	2015_02_25_09_48_52_967
@	-0.7332671	2.4655163905788515	1.6167588031146676	@	2015_02_25_09_48_53_002
@	-0.73257977	2.4652731938512207	1.6164996902031588	@	2015_02_25_09_48_53_035
@	-0.7318715	2.4645413778679353	1.6162483026679992	@	2015_02_25_09_48_53_052
@	-0.7309257	2.463892117493856	1.6157168746232464	@	2015_02_25_09_48_53_152
@	-0.7303347	2.463394268644729	1.6153613141244223	@	2015_02_25_09_48_53_168
@	-0.7284323	2.4626481093721173	1.6155473598951244	@	2015_02_25_09_48_53_202
@	-0.7281682	2.462551563382732	1.6155170224540076	@	2015_02_25_09_48_53_235
@	-0.7263995	2.4619841740824615	1.616221049549748	@	2015_02_25_09_48_53_251
@	-0.72485685	2.4613283822659997	1.6164581142950472	@	2015_02_25_09_48_53_301
@	-0.7247641	2.461301753984093	1.6164489758322274	@	2015_02_25_09_48_53_318
@	-0.72380936	2.460754246125912	1.6162341392601394	@	2015_02_25_09_48_53_370
@	-0.7210975	2.46004723373188	1.6163708486481847	@	2015_02_25_09_48_53_401
@	-0.72127557	2.458692827332857	1.617811449345389	@	2015_02_25_09_48_53_419
@	-0.72435933	2.4582628830989632	1.6203657946029146	@	2015_02_25_09_48_53_468
@	-0.7199622	2.458591764967503	1.6198235944969148	@	2015_02_25_09_48_53_484
@	-0.71944803	2.458117268057164	1.6204840272536565	@	2015_02_25_09_48_53_519
@	-0.72277325	2.4577095119910495	1.6215314814772614	@	2015_02_25_09_48_53_552
@	-0.72266483	2.4572823784034243	1.6224155585526472	@	2015_02_25_09_48_53_584
@	-0.7244675	2.457034621316847	1.6230071364145353	@	2015_02_25_09_48_53_618
@	-0.7178355	2.4578471543920486	1.6221276778454548	@	2015_02_25_09_48_53_671
@	-0.7157099	2.4582874335775653	1.6220492039266254	@	2015_02_25_09_48_53_703
@	-0.71534616	2.458091589266614	1.622113264223566	@	2015_02_25_09_48_53_737
@	-0.7156115	2.458123485288051	1.6225257786938778	@	2015_02_25_09_48_53_752
@	-0.7182343	2.4559072847547947	1.6268608706172394	@	2015_02_25_09_48_53_785
@	-0.7257506	2.4527529846042877	1.6324906707402396	@	2015_02_25_09_48_53_836
@	-0.7261821	2.452384087030734	1.6329931400804234	@	2015_02_25_09_48_53_871
@	-0.72866637	2.451932346868218	1.6344647249937214	@	2015_02_25_09_48_53_887
@	-0.7290521	2.4517055383824924	1.6369528688145856	@	2015_02_25_09_48_53_919
@	-0.7288618	2.4515748067246306	1.6371807306881594	@	2015_02_25_09_48_53_953
@	-0.7280646	2.451771873202996	1.6383511735351621	@	2015_02_25_09_48_53_987
@	-0.7273997	2.4519824674754744	1.6393100335554465	@	2015_02_25_09_48_54_020
@	-0.72728866	2.4523265927261386	1.6397351511371288	@	2015_02_25_09_48_54_053
@	-0.72681946	2.4525996090933404	1.6402737129178377	@	2015_02_25_09_48_54_086
@	-0.72655785	2.4526055282995998	1.6414968405518553	@	2015_02_25_09_48_54_120
@	-0.7267738	2.452881867811712	1.6418347864767389	@	2015_02_25_09_48_54_153
@	-0.72648674	2.453019830048681	1.642732428872781	@	2015_02_25_09_48_54_204
@	-0.7265554	2.4531064272463325	1.6432939581266572	@	2015_02_25_09_48_54_220
@	-0.72621155	2.453325938860303	1.6437903128584075	@	2015_02_25_09_48_54_254
@	-0.7262426	2.4533379808365954	1.6444556755436461	@	2015_02_25_09_48_54_287
@	-0.7267173	2.4540047486090377	1.6457379518849278	@	2015_02_25_09_48_54_320
@	-0.7262493	2.454621504043977	1.6459963481357665	@	2015_02_25_09_48_54_353
@	-0.7261947	2.4547156427782157	1.6460202150651067	@	2015_02_25_09_48_54_386
@	-0.72612506	2.454792175442407	1.6460706366022877	@	2015_02_25_09_48_54_420
@	-0.72637284	2.454707892232138	1.6464220794046989	@	2015_02_25_09_48_54_454
@	-0.72625196	2.4546833658690614	1.6469855003116716	@	2015_02_25_09_48_54_506
@	-0.72639036	2.4548125514164587	1.6472268243799773	@	2015_02_25_09_48_54_539
@	-0.7260632	2.455018181054366	1.6474373433995786	@	2015_02_25_09_48_54_554
@	-0.7259517	2.455294212745871	1.6486142324853938	@	2015_02_25_09_48_54_606
@	-0.7259729	2.4551892317636033	1.6493761148805104	@	2015_02_25_09_48_54_639
@	-0.72581387	2.454943500413747	1.6497789140634738	@	2015_02_25_09_48_54_654
@	-0.7255755	2.4548987357484253	1.6500882787381934	@	2015_02_25_09_48_54_688
@	-0.7246273	2.454551133861497	1.6510070728671618	@	2015_02_25_09_48_54_721
@	-0.7245889	2.4545538452661058	1.6510499765766176	@	2015_02_25_09_48_54_754
@	-0.7243076	2.454411871360801	1.651632422593955	@	2015_02_25_09_48_54_787
@	-0.72335505	2.4541487889422533	1.6521039547094587	@	2015_02_25_09_48_54_821
@	-0.72231364	2.453858424313791	1.653149440998675	@	2015_02_25_09_48_54_855
@	-0.72104114	2.4538141592193923	1.6534599023911762	@	2015_02_25_09_48_54_887
@	-0.7202506	2.452984772281319	1.6538772187070532	@	2015_02_25_09_48_54_921
@	-0.72011447	2.4528618353331835	1.6541717037473507	@	2015_02_25_09_48_54_954
@	-0.72005576	2.452635955174114	1.654282739659282	@	2015_02_25_09_48_54_988
@	-0.71980953	2.452117356417935	1.6547466990537243	@	2015_02_25_09_48_55_022
@	-0.71956027	2.4517804233820724	1.6548220241905884	@	2015_02_25_09_48_55_055
@	-0.71907777	2.451674886634999	1.6550341791985839	@	2015_02_25_09_48_55_088
@	-0.7187592	2.451178188695458	1.6551686452658843	@	2015_02_25_09_48_55_121
@	-0.7187357	2.4510213266349203	1.655167108324516	@	2015_02_25_09_48_55_155
@	-0.7187324	2.451015114420961	1.6551712581947207	@	2015_02_25_09_48_55_188
@	-0.7187352	2.4510144500836066	1.6551738768607709	@	2015_02_25_09_48_55_221
@	-0.71873707	2.451013911752076	1.6551380012783337	@	2015_02_25_09_48_55_254
@	-0.71833724	2.450845311034374	1.6549956262875873	@	2015_02_25_09_48_55_288
@	-0.71824217	2.4508693782826154	1.6549687605908332	@	2015_02_25_09_48_55_321
@	-0.7181434	2.450804017402373	1.6547749089562416	@	2015_02_25_09_48_55_355
@	-0.7180449	2.450968893087661	1.6544944758923898	@	2015_02_25_09_48_55_388
@	-0.71718395	2.4508632593686253	1.653713878860752	@	2015_02_25_09_48_55_455
@	-0.71716	2.451072992799914	1.6535731979017139	@	2015_02_25_09_48_55_489
@	-0.716741	2.451217020132457	1.6533628272440717	@	2015_02_25_09_48_55_522
@	-0.71625286	2.4513409046698813	1.65321103293098	@	2015_02_25_09_48_55_555
@	-0.7154264	2.451895151462782	1.6532944293257443	@	2015_02_25_09_48_55_589
@	-0.7149754	2.4519358661208153	1.6532426494694181	@	2015_02_25_09_48_55_622
@	-0.71349955	2.451990782078621	1.652454864240352	@	2015_02_25_09_48_55_656
@	-0.7135852	2.452104057392527	1.6520657736414226	@	2015_02_25_09_48_55_690
@	-0.7124265	2.452550152268049	1.6523965346520213	@	2015_02_25_09_48_55_723
@	-0.7124099	2.452536125303392	1.6524255020674845	@	2015_02_25_09_48_55_756
@	-0.7104051	2.4528119957373153	1.6511753484596232	@	2015_02_25_09_48_55_789
@	-0.7103027	2.4527237009531384	1.650994929511861	@	2015_02_25_09_48_55_824
@	-0.7098526	2.45251524363797	1.6505273581729418	@	2015_02_25_09_48_55_857
@	-0.70987546	2.452487556114186	1.650484006370872	@	2015_02_25_09_48_55_890
@	-0.7103966	2.452596130370033	1.6506681662433507	@	2015_02_25_09_48_55_924
@	-0.71089447	2.4526718923083344	1.6502788947169327	@	2015_02_25_09_48_55_957
@	-0.7109247	2.45252535984171	1.6501432563940845	@	2015_02_25_09_48_55_991
@	-0.71140635	2.4524598535043105	1.6501829166986777	@	2015_02_25_09_48_56_024
@	-0.71209735	2.4525470294658422	1.6498698635041071	@	2015_02_25_09_48_56_057
@	-0.71535444	2.4532969814125023	1.6489449206292561	@	2015_02_25_09_48_56_092
@	-0.71520376	2.453132711111173	1.6488731731373332	@	2015_02_25_09_48_56_125
@	-0.71557426	2.4532089529414822	1.648820658413576	@	2015_02_25_09_48_56_158
@	-0.71576446	2.452930605459575	1.6486909003943968	@	2015_02_25_09_48_56_209
@	-0.7158768	2.452939793276941	1.6486204566279088	@	2015_02_25_09_48_56_225
@	-0.71601844	2.452896108192423	1.6485764134138277	@	2015_02_25_09_48_56_343
@	-0.7162865	2.4531685057359693	1.6474889150285477	@	2015_02_25_09_48_56_377
@	-0.7162982	2.453170264672467	1.6473186884611666	@	2015_02_25_09_48_56_392
@	-0.71628875	2.4532992988549727	1.647285914701155	@	2015_02_25_09_48_56_460
@	-0.71601856	2.4538736841036886	1.6467341902672596	@	2015_02_25_09_48_56_494
@	-0.7143859	2.4548409571669905	1.6469839941768285	@	2015_02_25_09_48_56_560
@	-0.71347404	2.4553228425088065	1.6467533342813796	@	2015_02_25_09_48_56_610
@	-0.71385604	2.455401335203102	1.646492540946838	@	2015_02_25_09_48_56_626
@	-0.7136735	2.455339574583803	1.64630827347737	@	2015_02_25_09_48_56_693
@	-0.71141064	2.4559859426629536	1.6456563111238909	@	2015_02_25_09_48_56_726
@	-0.7112334	2.4560568656985877	1.6456653888227464	@	2015_02_25_09_48_56_761
@	-0.711593	2.4562700898502623	1.645476493758644	@	2015_02_25_09_48_56_792
@	-0.7124018	2.456829860676975	1.645049122246183	@	2015_02_25_09_48_56_827
@	-0.7137002	2.4566443230427533	1.6450969628553713	@	2015_02_25_09_48_56_860
@	-0.7136617	2.4566500994507012	1.6449442978233204	@	2015_02_25_09_48_56_927
@	-0.71353424	2.4566848304798783	1.6448867539161858	@	2015_02_25_09_48_56_962
@	-0.71320176	2.456598435351565	1.6447346826679512	@	2015_02_25_09_48_56_997
@	-0.71312904	2.4565299918011556	1.644500022374712	@	2015_02_25_09_48_57_028
@	-0.713022	2.4565489242039686	1.6444435184911308	@	2015_02_25_09_48_57_061
@	-0.71281385	2.4564757070233347	1.6438774743679745	@	2015_02_25_09_48_57_096
@	-0.7116123	2.4565535220765033	1.643348514742293	@	2015_02_25_09_48_57_128
@	-0.7114801	2.4566529135291653	1.643067455696444	@	2015_02_25_09_48_57_245
@	-0.70995975	2.4566270327224706	1.6428012505685794	@	2015_02_25_09_48_57_260
@	-0.70919293	2.457015821931971	1.64257734790429	@	2015_02_25_09_48_57_294
@	-0.7089871	2.457120788820486	1.642497769920271	@	2015_02_25_09_48_57_330
@	-0.7090431	2.4571571604550946	1.6422997224011748	@	2015_02_25_09_48_57_395
@	-0.7090912	2.457350954916553	1.6420728205477026	@	2015_02_25_09_48_57_428
@	-0.70911914	2.4575184351407526	1.6416759962901262	@	2015_02_25_09_48_57_461
@	-0.7094122	2.457566733645753	1.6414691308255367	@	2015_02_25_09_48_57_496
@	-0.7094231	2.4575936623347383	1.6414775189680322	@	2015_02_25_09_48_57_529
@	-0.7095527	2.4580292988518906	1.641875334386693	@	2015_02_25_09_48_57_596
@	-0.709673	2.4580751305638033	1.6420629915330605	@	2015_02_25_09_48_57_628
@	-0.70950246	2.4582195109058675	1.6423877974449914	@	2015_02_25_09_48_57_662
@	-0.70975083	2.45800272986999	1.6425793732132496	@	2015_02_25_09_48_57_697
@	-0.7102251	2.4576570771466173	1.642683381291905	@	2015_02_25_09_48_57_730
@	-0.7118103	2.457090141898191	1.6433494499467798	@	2015_02_25_09_48_57_762
@	-0.712949	2.456783679348403	1.643413730653631	@	2015_02_25_09_48_57_797
@	-0.7129588	2.4567819972221234	1.6434004041818113	@	2015_02_25_09_48_57_831
@	-0.71340585	2.4565499233249826	1.6435837279627707	@	2015_02_25_09_48_57_895
@	-0.71329737	2.4570193903328126	1.644190677252732	@	2015_02_25_09_48_57_946
@	-0.71368515	2.4568219486607337	1.644227026260305	@	2015_02_25_09_48_57_962
@	-0.71367323	2.456828277627855	1.64424465216769	@	2015_02_25_09_48_57_996
@	-0.7136597	2.4568273281245374	1.6442526487556781	@	2015_02_25_09_48_58_030
@	-0.7128731	2.457128272666999	1.6442110475178726	@	2015_02_25_09_48_58_066
@	-0.7136375	2.457434633782395	1.6444098645005445	@	2015_02_25_09_48_58_098
@	-0.71044415	2.4590062288580863	1.6451026819805221	@	2015_02_25_09_48_58_132
@	-0.7084941	2.459957921289384	1.6451683223363351	@	2015_02_25_09_48_58_180
@	-0.70576763	2.4613506137662795	1.6451665282070347	@	2015_02_25_09_48_58_230
@	-0.7053622	2.4610393364344736	1.6446119963609653	@	2015_02_25_09_48_58_263
@	-0.705133	2.460847063951327	1.6444787020706733	@	2015_02_25_09_48_58_296
@	-0.70526475	2.4606667712042976	1.6438472582687644	@	2015_02_25_09_48_58_330
@	-0.7052607	2.4606505102051637	1.6438140831454466	@	2015_02_25_09_48_58_414
@	-0.705491	2.460094591505643	1.6431355125778946	@	2015_02_25_09_48_58_481
@	-0.70549583	2.4600128486926063	1.6430249252832265	@	2015_02_25_09_48_58_515
@	-0.70553607	2.459811004321194	1.6427768699897358	@	2015_02_25_09_48_58_548
@	-0.705497	2.459363332946517	1.6425714075557691	@	2015_02_25_09_48_58_598
@	-0.704845	2.4586734455796613	1.6421899595266638	@	2015_02_25_09_48_58_665
@	-0.70427597	2.4583112960463356	1.6420714009183215	@	2015_02_25_09_48_58_698
@	-0.7042903	2.45825230931296	1.6420063989375	@	2015_02_25_09_48_58_765
@	-0.7050802	2.4574602972680224	1.6416764940395379	@	2015_02_25_09_48_58_797
@	-0.7051112	2.4572802233705917	1.6416425031790058	@	2015_02_25_09_48_58_831
@	-0.70499736	2.45708727772039	1.641643342848254	@	2015_02_25_09_48_58_897
@	-0.70616996	2.4570882853247733	1.6417883776262678	@	2015_02_25_09_48_58_949
@	-0.706157	2.457056677434531	1.641782484098088	@	2015_02_25_09_48_58_965
@	-0.7059647	2.456922277622483	1.6417277514010833	@	2015_02_25_09_48_59_000
@	-0.70575666	2.456990858367694	1.6418384760659566	@	2015_02_25_09_48_59_066
@	-0.70540714	2.456843588464264	1.6418468650211229	@	2015_02_25_09_48_59_133
@	-0.7053263	2.4568736872101007	1.6418298324640894	@	2015_02_25_09_48_59_200
@	-0.7058596	2.4570947846245494	1.642114060508843	@	2015_02_25_09_48_59_251
@	-0.706015	2.456832150128941	1.642234706799056	@	2015_02_25_09_48_59_267
@	-0.7067308	2.456422279630783	1.64174022332639	@	2015_02_25_09_48_59_333
@	-0.7072627	2.4565914041835617	1.6417643130081694	@	2015_02_25_09_48_59_383
@	-0.7071901	2.456504982330116	1.641889008049221	@	2015_02_25_09_48_59_416
@	-0.707059	2.456773705684677	1.6421849135459425	@	2015_02_25_09_48_59_450
@	-0.7078549	2.456591173846446	1.641980339963757	@	2015_02_25_09_48_59_501
@	-0.707886	2.456547140861864	1.6419806673302615	@	2015_02_25_09_48_59_536
@	-0.70795536	2.456537548596357	1.6419929116214798	@	2015_02_25_09_48_59_551
@	-0.7091074	2.4561812087156283	1.6421180003996643	@	2015_02_25_09_48_59_583
@	-0.7093185	2.456113676568516	1.642043099509607	@	2015_02_25_09_48_59_618
@	-0.7099342	2.4558161637183007	1.641992804882085	@	2015_02_25_09_48_59_651
@	-0.71023315	2.455500926391648	1.6420501719482898	@	2015_02_25_09_48_59_701
@	-0.71015537	2.455329722835324	1.6418812372062794	@	2015_02_25_09_48_59_751
@	-0.71022385	2.455403419544165	1.6417763307622169	@	2015_02_25_09_48_59_768
@	-0.71057427	2.45537158351815	1.6416995223767847	@	2015_02_25_09_48_59_784
@	-0.7105713	2.455371986034491	1.6416961751980321	@	2015_02_25_09_48_59_817
@	-0.71044517	2.45540646390451	1.6416514177754216	@	2015_02_25_09_48_59_851
@	-0.7103579	2.455348452043869	1.6416038372654955	@	2015_02_25_09_48_59_884
@	-0.7096709	2.4555794785881853	1.6415866475528416	@	2015_02_25_09_48_59_918
@	-0.7094619	2.4557115791260986	1.641524582709468	@	2015_02_25_09_48_59_967
@	-0.709469	2.455670593257437	1.641542142316383	@	2015_02_25_09_48_59_983
@	-0.7101269	2.4559145480578675	1.641964390207286	@	2015_02_25_09_49_00_019
@	-0.70981884	2.4560703270663655	1.6419471730498154	@	2015_02_25_09_49_00_053
@	-0.70996064	2.456102062295126	1.641855106021212	@	2015_02_25_09_49_00_136
@	-0.71018016	2.4560001938144302	1.6419228474054672	@	2015_02_25_09_49_00_168
@	-0.710208	2.4560398768207214	1.6418010744223746	@	2015_02_25_09_49_00_185
@	-0.7099446	2.45615556711902	1.6418690229477768	@	2015_02_25_09_49_00_236
@	-0.71021104	2.455961370857473	1.6418974307394172	@	2015_02_25_09_49_00_269
@	-0.7101119	2.455983803543375	1.6419125761876847	@	2015_02_25_09_49_00_285
@	-0.7104557	2.455926472448051	1.641950836557639	@	2015_02_25_09_49_00_319
@	-0.71010727	2.456036136678899	1.6419223525380369	@	2015_02_25_09_49_00_437
@	-0.710142	2.4560288962633123	1.6419257933057025	@	2015_02_25_09_49_00_470
@	-0.7103536	2.456079098758818	1.6416605600328182	@	2015_02_25_09_49_00_486
@	-0.7103982	2.456048156670771	1.6416458133014094	@	2015_02_25_09_49_00_537
@	-0.7104162	2.456046074619963	1.641645419519192	@	2015_02_25_09_49_00_570
@	-0.71042466	2.4559931950052167	1.641677589698617	@	2015_02_25_09_49_00_586
@	-0.71050435	2.455998680136796	1.641747729172036	@	2015_02_25_09_49_00_619
@	-0.7104967	2.4559612497801577	1.6417388204514776	@	2015_02_25_09_49_00_653
